,url,label,with_ip,dot_count,at_Symbol_count,is_google_index,directory_count,embed_domain_count,digits_count,parameter_count,fragments_count,hostname,is_live,url_len,class
4756,nme.com/awards/video/id/Mn_MLSrFj5k/search/pevski,benign,True,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,nme.com,False,56.0,1
4757,aelaq.org/mrb/article.php?issue=1&article=16&cat=3,benign,True,2.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,aelaq.org,False,57.0,1
4758,moviezen.com/celebrity/henri-pachard,benign,False,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,moviezen.com,False,43.0,1
4759,musicnotes.com/sheetmusic/scorch.asp?ppn=SC0009859,benign,True,2.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,musicnotes.com,False,57.0,1
4760,bharatmovies.com/hindi/watch/kabhi-alvida-naa-kehna-movie-online.htm,benign,True,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,bharatmovies.com,False,75.0,1
4761,mmaroot.com/georges-st-pierre-vs-matt-serra-2-ufc-83-video/,benign,True,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,mmaroot.com,False,66.0,1
4762,casesland.com/,benign,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,casesland.com,False,21.0,1
4763,en.wikipedia.org/wiki/Gilles_Duceppe,benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,en.wikipedia.org,False,43.0,1
4764,ctrlindustries.bigcartel.com/,benign,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ctrlindustries.bigcartel.com,True,36.0,1
4765,lyricstime.com/dru-down-pimp-of-the-year-lyrics.html,benign,False,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lyricstime.com,False,59.0,1
4766,facebook.com/rougecondos?v=info,benign,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,facebook.com,False,38.0,1
4767,photobucket.com/images/rockmond+dunbar/,benign,True,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,photobucket.com,False,46.0,1
4768,seeklyrics.com/lyrics/Kate-Anna-Mcgarrigle/,benign,False,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,seeklyrics.com,False,50.0,1
4769,foxnews.com/topics/football/detroit-lions/randy-phillips.htm,benign,True,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,foxnews.com,False,67.0,1
4770,villadevacances.org/france-Aquitaineh14en.html,benign,True,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,villadevacances.org,False,53.0,1
4771,waspc.org/index.php?c=Crime%20Statistics,benign,True,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,waspc.org,False,47.0,1
4772,zoominfo.com/people/Paulson_Mike_445309167.aspx,benign,True,2.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,zoominfo.com,False,54.0,1
4773,europages.co.uk/CARL-KLIEM-GESELLSCHAFT-MIT-BESCHRANKTER-HAFTUNG/bch-EUR-DEU305236-00101-25-xx/company-information.html,benign,True,3.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,europages.co.uk,False,126.0,1
4774,genforum.genealogy.com/moreau/messages/744.html,benign,True,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,genforum.genealogy.com,False,54.0,1
4775,aimini.net/view/?fid=6ZTPgmMOs9zdls7KdDsV,benign,True,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,aimini.net,False,48.0,1
4776,articles.sfgate.com/1999-07-15/news/17692594_1_pacifica-foundation-veteran-kpfa-dennis-bernstein,benign,True,2.0,0.0,0.0,3.0,0.0,17.0,0.0,0.0,articles.sfgate.com,False,103.0,1
4777,mostbeautifulman.com/actors/LanceGross/bio.shtml,benign,True,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,mostbeautifulman.com,False,55.0,1
4778,chucknorris.com/html/farewell_letter.html,benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,chucknorris.com,False,48.0,1
4779,business.com/guides/film-production-companies-in-the-united-states-14483/,benign,True,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,business.com,False,80.0,1
4780,answers.com/topic/robert-lowery-actor,benign,True,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,answers.com,False,44.0,1
4781,answers.com/topic/touch-typing,benign,True,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,answers.com,False,37.0,1
4782,facebook.com/karen.leibovici,benign,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,facebook.com,False,35.0,1
4783,mandarinlowell.com/,benign,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mandarinlowell.com,False,26.0,1
4784,music.monstercat.com/track/cold-blood-ice-cream-cones-original-mix,benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,music.monstercat.com,False,73.0,1
4785,tvshowsondvd.com/news/Little-House-Prairie-The-Complete-Series/10303,benign,True,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,tvshowsondvd.com,False,75.0,1
4786,w1.megarapid.net/forums/p/159694/159693.aspx,benign,True,3.0,0.0,0.0,4.0,0.0,13.0,0.0,0.0,w1.megarapid.net,False,51.0,1
4787,search.espn.go.com/richmond-spiders/,benign,False,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,search.espn.go.com,False,43.0,1
4788,timesunion.com/local/article/Former-Army-reservist-receives-Soldier-s-Medal-2174997.php,benign,True,2.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,timesunion.com,False,94.0,1
4789,google.com/finance?cid=661454,benign,True,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,google.com,False,36.0,1
4790,garfield.utah.gov/,benign,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,garfield.utah.gov,False,25.0,1
4791,cathedrale-mrdm.blogspot.com/2007_08_01_archive.html,benign,True,3.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,cathedrale-mrdm.blogspot.com,False,59.0,1
4792,thehockeynews.com/articles/16725-Benoit-Groulx-named-next-head-coach-of-Canadian-world-junior-hockey-team.html,benign,True,2.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,thehockeynews.com,False,117.0,1
4793,linkedin.com/pub/eric-floyd/7/712/869,benign,True,1.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,linkedin.com,False,44.0,1
4794,mleddy.blogspot.com/2008/05/classic-arts-showcase.html,benign,True,3.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,mleddy.blogspot.com,False,61.0,1
4795,buytelescopes.com/Photographer.aspx,benign,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,buytelescopes.com,False,42.0,1
4796,youtube.com/watch?v=KKwk1xOABqQ,benign,True,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,youtube.com,False,38.0,1
4797,imdb.com/name/nm1045947/,benign,True,1.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,imdb.com,False,31.0,1
4798,pcd-uua.org/events/DA-2007/workshopsdes.htm,benign,True,2.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,pcd-uua.org,False,50.0,1
4799,apartmentratings.com/rate/TX-Richmond-Lamer-Park-Apartments-Phase.html,benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,apartmentratings.com,False,77.0,1
4800,en.wikipedia.org/wiki/Demographics_of_the_People%27s_Republic_of_China,benign,True,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,en.wikipedia.org,False,77.0,1
4801,portasite.com/?cat=200,benign,True,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,portasite.com,False,29.0,1
4802,whatifsports.com/nhl-l/profile_player.asp?pid=1003110,benign,True,2.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,whatifsports.com,False,60.0,1
4803,arenaleague.com/pro/255301.html,benign,True,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,arenaleague.com,False,38.0,1
4804,tabletop-sports.com/modules.php?op=modload&name=News&file=index&catid=&topic=3&allstories=1,benign,True,2.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,tabletop-sports.com,False,98.0,1
4805,dastank.com/,benign,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,dastank.com,False,19.0,1
4806,gotofino.com/grandprixprotourquebec/aboutgrandprixcyclistequebeccanada.html,benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,gotofino.com,False,82.0,1
4807,michigan.hometownlocator.com/counties/,benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,michigan.hometownlocator.com,False,45.0,1
4808,brazzerscafe.com/,benign,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,brazzerscafe.com,True,24.0,1
4809,facebook.com/dalia.jackson,benign,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,facebook.com,False,33.0,1
4810,filmnashville.org/tag/independent-films/,benign,True,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,filmnashville.org,False,47.0,1
4811,vancourier.com/Vancouver+Molson+brewery+staying/5477632/story.html,benign,True,2.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,vancourier.com,False,73.0,1
4812,aoltv.com/show/alias/184726,benign,True,1.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,aoltv.com,False,34.0,1
4813,people.famouswhy.com/corey_haim/,benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,people.famouswhy.com,True,39.0,1
4814,und.com/sports/m-lacros/mtt/smith_bobby00.html,benign,True,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,und.com,False,53.0,1
4815,management.myfuture.mcgill.ca/students/,benign,True,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,management.myfuture.mcgill.ca,False,46.0,1
4816,mylife.com/cullenpe,benign,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mylife.com,False,26.0,1
4817,gobearkats.com/ViewArticle.dbml?DB_OEM_ID=19900&ATCLID=1275708,benign,True,2.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,gobearkats.com,False,69.0,1
4818,en.wikipedia.org/wiki/Marla_Pennington,benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,en.wikipedia.org,False,45.0,1
4819,moviefone.com/movie/reservation-road/27139/main,benign,True,1.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,moviefone.com,False,54.0,1
4820,aaronkllc.com/Aaronkllc/Home.html,benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,aaronkllc.com,False,40.0,1
4821,librarything.com/authorcloud.php?view=eromsted,benign,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,librarything.com,False,53.0,1
4822,jeffreymullen.lnfre.com/,benign,False,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,jeffreymullen.lnfre.com,False,31.0,1
4823,ratemds.com/doctor-ratings/873152/Dr-Jacques-Houde-Quebec-QC.html,benign,True,2.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,ratemds.com,False,72.0,1
4824,123people.com/b/robert+frederick,benign,True,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,123people.com,False,39.0,1
4825,en.wikipedia.org/wiki/E-book,benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,en.wikipedia.org,False,35.0,1
4826,ebay.com/sch/i.html?_nkw=oklahoma+sooners,benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,ebay.com,False,48.0,1
4827,associatedcontent.com/article/7732472/2011_nfl_playoffs_power_rankings_from.html,benign,True,2.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,associatedcontent.com,False,87.0,1
4828,vh1.com/artists/az/gein_gidget/artist.jhtml,benign,True,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,vh1.com,False,50.0,1
4829,juiicyscoop.blogspot.com/2006/11/gerald-leverts-memorial-service.html,benign,True,3.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,juiicyscoop.blogspot.com,True,76.0,1
4830,mahalo.com/tom-watson/,benign,True,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,mahalo.com,False,29.0,1
4831,ksemploymentsettlement.org/,benign,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ksemploymentsettlement.org,False,34.0,1
4832,metalsucks.net/2010/11/02/i-against-i-god-forbids-doc-coyle-on-european-metal-vs-american-metal/,benign,True,1.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,metalsucks.net,False,103.0,1
4833,cdcr.ca.gov/Facilities_Locator/LAC.html,benign,True,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,cdcr.ca.gov,False,46.0,1
4834,en.goldenmap.com/Monica_Tidwell,benign,False,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,en.goldenmap.com,False,38.0,1
4835,emsco.net/atc-div.htm,benign,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,emsco.net,True,28.0,1
4836,en.wikipedia.org/wiki/CKMF-FM,benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,en.wikipedia.org,False,36.0,1
4837,hockeydb.com/ihdb/stats/pdisplay.php?pid=62250,benign,True,2.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,hockeydb.com,False,53.0,1
4838,icehockey.wikia.com/wiki/Jim_Hrivnak,benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,icehockey.wikia.com,False,43.0,1
4839,allmusic.com/album/trompe-le-monde-r15335,benign,True,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,allmusic.com,True,48.0,1
4840,bloggerheads.com/archives/2011/11/robin-hood-airport/,benign,True,1.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,bloggerheads.com,False,60.0,1
4841,answers.yahoo.com/question/index?qid=20100125083530AAUuoFE,benign,True,2.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,answers.yahoo.com,False,65.0,1
4842,usatoday.com/life/television/news/2003-02-14-stacy-keach-sr-dies_x.htm,benign,True,2.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,usatoday.com,False,77.0,1
4843,somethingbluefilm.com/,benign,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,somethingbluefilm.com,False,29.0,1
4844,smithmoorelaw.com/professionals/xprprofessionaldetailsmithmoore.aspx?xpST=ProfessionalDetail&professional=301,benign,True,2.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,smithmoorelaw.com,False,116.0,1
4845,aoltv.com/celebs/alfre-woodard/1840445/main?flv=1,benign,True,1.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,aoltv.com,False,56.0,1
4846,commons.wikimedia.org/wiki/Category:Lawyers_from_Canada,benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,commons.wikimedia.org,False,62.0,1
4847,estaxe.com/,benign,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,estaxe.com,False,18.0,1
4848,tvguide.com/celebrities/cynthia-stevenson/145663,benign,True,1.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,tvguide.com,False,55.0,1
4849,black-eyed-rose.xanga.com/,benign,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,black-eyed-rose.xanga.com,True,33.0,1
4850,eighthcircuitbar.com/directors.php,benign,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,eighthcircuitbar.com,False,41.0,1
4851,en.wikipedia.org/wiki/Black_nhl_players,benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,en.wikipedia.org,False,46.0,1
4852,weheartit.com/tag/logan%20lerman,benign,True,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,weheartit.com,False,39.0,1
4853,absoluteastronomy.com/topics/Mark_Curry_(actor),benign,True,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,absoluteastronomy.com,True,54.0,1
4854,cotek.co.uk/,benign,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cotek.co.uk,False,19.0,1
4855,onlineworldofwrestling.com/profiles/l/legionnaires.html,benign,True,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,onlineworldofwrestling.com,False,62.0,1
4856,ottawacitizen.com/health/little+yellow+school+Capital+Pride+parade/5320280/story.html,benign,True,2.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,ottawacitizen.com,False,92.0,1
4857,montrealgazette.com/sports/Quebecor+throws+cash+name+behind+arena/4153089/story.html,benign,True,2.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,montrealgazette.com,False,91.0,1
4858,auburnuniversityfoundation.org/board.html,benign,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,auburnuniversityfoundation.org,False,48.0,1
4859,stargate.wikia.com/wiki/Ancient_Technology_Activation_gene,benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,stargate.wikia.com,False,65.0,1
4860,michellemalkin.com/2009/04/16/where-are-the-adults-at-university-of-north-carolina-chapel-hill/,benign,True,1.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,michellemalkin.com,False,102.0,1
4861,kpopmusic.com/,benign,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,kpopmusic.com,False,21.0,1
4862,people.famouswhy.com/joely_fisher/,benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,people.famouswhy.com,True,41.0,1
4863,homepages.rootsweb.ancestry.com/~maggieoh/mlucas.html,benign,True,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,homepages.rootsweb.ancestry.com,False,60.0,1
4864,youtube.com/watch?v=jSqKsHYdUmw,benign,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,youtube.com,False,38.0,1
4865,youjizz.com/videos/teen-anna-seduces-a-guy-on-the-street-138700.html,benign,True,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,youjizz.com,False,75.0,1
4866,encyclopedia2.thefreedictionary.com/Arness%2c+James,benign,True,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,encyclopedia2.thefreedictionary.com,False,58.0,1
4867,names.whitepages.com/last/rocca,benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,names.whitepages.com,False,38.0,1
4868,city-data.com/forum/cleveland/1172508-famous-people-cleveland.html,benign,True,2.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,city-data.com,False,73.0,1
4869,scribd.com/doc/30421309/messages-2001-09-11-10-25-2001-09-11-10-29,benign,True,1.0,0.0,0.0,3.0,0.0,32.0,0.0,0.0,scribd.com,False,73.0,1
4870,multicians.org/multicians.html,benign,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,multicians.org,False,37.0,1
4871,swhighschool.org/classnotes/,benign,False,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,swhighschool.org,False,35.0,1
4872,icanhascheezburger.com/2009/03/16/funny-pictures-unfortunately-freds-addiction/,benign,True,1.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,icanhascheezburger.com,False,86.0,1
4873,freedomfightersforamerica.com/mind_control,benign,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,freedomfightersforamerica.com,True,49.0,1
4874,interceder.net/topic/Bozak,benign,True,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,interceder.net,False,33.0,1
4875,epodunk.com/ancestry/Venezuelan.html,benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,epodunk.com,False,43.0,1
4876,sonoranjv.org/,benign,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,sonoranjv.org,False,21.0,1
4877,jazz.openfun.org/wiki/List_of_Playboy_Playmates_of_2011,benign,True,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,jazz.openfun.org,False,62.0,1
4878,britannica.com/EBchecked/topic/266480/Earl-Hines,benign,True,1.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,britannica.com,False,55.0,1
4879,linkedin.com/in/mskousen,benign,True,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,linkedin.com,False,31.0,1
4880,myspace.com/franklinkiermyer,benign,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,myspace.com,False,35.0,1
4881,blog.moviefone.com/2010/07/01/stephen-bishop-moneyball/,benign,False,2.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,blog.moviefone.com,False,62.0,1
4882,westportkc.com/places/kellys.php,benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,westportkc.com,False,39.0,1
4883,en.wikipedia.org/wiki/Jeanne_of_Angouleme,benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,en.wikipedia.org,False,48.0,1
4884,triblocal.com/evanston/community/galleries/2011/05/st-joan-of-arc-junior-high-performs-willy-wonka-jr/,benign,True,1.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,triblocal.com,False,109.0,1
4885,gedorev.wordpress.com/,benign,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,gedorev.wordpress.com,False,29.0,1
4886,trails.com/city-trails.aspx?keyword=Glendale&state=CA,benign,True,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,trails.com,False,60.0,1
4887,mediafire.com/?gbudx9dyz6bg263,benign,True,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,mediafire.com,False,37.0,1
4888,manta.com/c/mmfktgs/anderson-herbert-d,benign,True,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,manta.com,False,45.0,1
4889,kat-tunworldwide.com/bio/songs/yorokobi-no-uta,benign,True,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,kat-tunworldwide.com,False,53.0,1
4890,yellowpages.com/imperial-mo/saint-josephs-school,benign,True,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,yellowpages.com,False,55.0,1
4891,masiello.com/homescout/registration.cfm,benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,masiello.com,False,46.0,1
4892,unitychristchurch.org/,benign,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,unitychristchurch.org,False,29.0,1
4893,twilightcullens.com/,benign,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,twilightcullens.com,False,27.0,1
4894,delavoye.ca/dbMain/dat11.html,benign,True,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,delavoye.ca,True,36.0,1
4895,pipl.com/directory/name/Wolverton/Frank,benign,True,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,pipl.com,False,46.0,1
4896,restaurantparagonii.foodpages.ca/,benign,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,restaurantparagonii.foodpages.ca,True,40.0,1
4897,griffintown.org/,benign,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,griffintown.org,True,23.0,1
4898,beenverified.com/p/jane+baker,benign,True,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,beenverified.com,False,36.0,1
4899,the-numbers.com/market/Distributors/FocusFeatures.php,benign,True,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,the-numbers.com,False,60.0,1
4900,detroit.craigslist.org/,benign,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,detroit.craigslist.org,False,30.0,1
4901,patriotleague.org/sports/w-soccer/spec-rel/110111aaa.html,benign,True,2.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,patriotleague.org,False,64.0,1
4902,xlink.rsc.org/?doi=10.1039/b304021f,benign,True,3.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,xlink.rsc.org,False,42.0,1
4903,mp3fiesta.com/constance_demby_artist4082/,benign,True,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,mp3fiesta.com,False,48.0,1
4904,amazon.com/Bob-Margaret-1-3-Alison-Snowden/dp/6305513384,benign,True,1.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,amazon.com,False,63.0,1
4905,classmates.com/directory/school/Crispus%20Attucks%20Elementary%20School?org=19155041,benign,True,1.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,classmates.com,False,91.0,1
4906,youtube.com/watch?v=DbroABEHHyc,benign,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,youtube.com,False,38.0,1
4907,facebook.com/pages/Shelley-Segal/139561867389,benign,True,1.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,facebook.com,False,52.0,1
4908,en.wikipedia.org/wiki/Like_a_Prayer_(song),benign,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,en.wikipedia.org,False,49.0,1
4909,bywill.net/?search=www.zt%C3%A9l%C3%A9.com&n=1302056459,benign,False,3.0,0.0,0.0,1.0,0.0,14.0,1.0,0.0,bywill.net,False,62.0,1
4910,lpso.com/index.aspx?tab=video,benign,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lpso.com,False,36.0,1
4911,manta.com/c/mm2ds4q/grantham-university,benign,True,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,manta.com,False,46.0,1
4912,dailymotion.com/video/x3iqvd_numero-feat-omnikrom-chewing-gum-fr_music,benign,True,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,dailymotion.com,False,77.0,1
4913,businessweek.com/globalbiz/blog/eyeonasia/archives/2008/10/wang_yung-ching.html,benign,True,2.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,businessweek.com,False,86.0,1
4914,quotednews.com/2011/04/20/cbcp-supports-anti-piracy-campaign-by-advising-people-to-avoid-buying-pirated-religious-films/,benign,True,1.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,quotednews.com,False,127.0,1
4915,seattletimes.nwsource.com/pacificnw/2002/0407/cover.html,benign,True,3.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,seattletimes.nwsource.com,False,63.0,1
4916,museumstuff.com/learn/topics/Playboy_Special_Edition::sub::List_Of_Playboy_Supplements,benign,True,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,museumstuff.com,False,93.0,1
4917,youtube.com/watch?v=_5pcvVYnHpk,benign,True,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,youtube.com,False,38.0,1
4918,kara-hill.blogspot.com/,benign,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,kara-hill.blogspot.com,True,30.0,1
4919,groups.google.com/group/alt.necronomicon/browse_thread/thread/3928b89a1aa4b880,benign,True,3.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,groups.google.com,False,85.0,1
4920,vigile.net/Marois-joins-militant,benign,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,vigile.net,False,39.0,1
4921,smh.com.au/news/restaurant-reviews/astral/2006/06/13/1149964510973.html,benign,True,3.0,0.0,0.0,7.0,0.0,21.0,0.0,0.0,smh.com.au,False,78.0,1
4922,apologetics315.com/2011/09/book-review-faith-hope-and-poetry.html,benign,True,2.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,apologetics315.com,False,72.0,1
4923,sportsliveblogger.com/2010/08/ufc-117-live-stream.html,benign,True,2.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,sportsliveblogger.com,False,61.0,1
4924,slam.canoe.ca/Slam/Football/CFL/Edmonton/2010/06/03/14237961.html,benign,True,3.0,0.0,0.0,8.0,0.0,16.0,0.0,0.0,slam.canoe.ca,False,72.0,1
